old,ori,new,up,low,total,type,date,total1,type1,date1,total2,type2,date2,total3,type3,date3,,compare,type0,date0
,,,,,32014,ori,2022/10/4,33397.8767,low,2022/8/6,33397.8767,low,2022/8/6,32014,ori,2022/10/4,,32014,ori,2022/10/4
,,,,,30935,ori,2022/10/5,32949.72438,low,2022/8/7,32949.72438,low,2022/8/7,30935,ori,2022/10/5,,30935,ori,2022/10/5
,,,,,32522,ori,2022/10/6,32453.22862,low,2022/8/8,32453.22862,low,2022/8/8,32522,ori,2022/10/6,,32522,ori,2022/10/6
,,,,,29026,ori,2022/10/7,32324.27461,low,2022/8/9,32324.27461,low,2022/8/9,29026,ori,2022/10/7,,29026,ori,2022/10/7
,,,,,26905,ori,2022/10/8,32625.00388,low,2022/8/10,32625.00388,low,2022/8/10,26905,ori,2022/10/8,,26905,ori,2022/10/8
,,,,,28408,ori,2022/10/9,32734.29097,low,2022/8/11,32734.29097,low,2022/8/11,28408,ori,2022/10/9,,28408,ori,2022/10/9
,,,,,26878,ori,2022/10/10,31928.42851,low,2022/8/12,31928.42851,low,2022/8/12,26878,ori,2022/10/10,,26878,ori,2022/10/10
,,,,,28575,ori,2022/10/11,31711.28202,low,2022/8/13,31711.28202,low,2022/8/13,28575,ori,2022/10/11,,28575,ori,2022/10/11
,,,,,29151,ori,2022/10/12,30501.09532,low,2022/8/14,30501.09532,low,2022/8/14,29151,ori,2022/10/12,,29151,ori,2022/10/12
,,,,,27197,ori,2022/10/13,30779.36959,low,2022/8/15,30779.36959,low,2022/8/15,27197,ori,2022/10/13,,27197,ori,2022/10/13
,,,,,28906,ori,2022/10/14,30895.02633,low,2022/8/16,30895.02633,low,2022/8/16,28906,ori,2022/10/14,,28906,ori,2022/10/14
,,,,,30403,ori,2022/10/15,31164.272,low,2022/8/17,31164.272,low,2022/8/17,30403,ori,2022/10/15,,30403,ori,2022/10/15
,,,,,30459,ori,2022/10/16,31107.94856,low,2022/8/18,31107.94856,low,2022/8/18,30459,ori,2022/10/16,,30459,ori,2022/10/16
,,,,,31269,ori,2022/10/17,30798.18812,low,2022/8/19,30798.18812,low,2022/8/19,31269,ori,2022/10/17,,31269,ori,2022/10/17
,,,,,28612,ori,2022/10/18,31722.10113,low,2022/8/20,31722.10113,low,2022/8/20,28612,ori,2022/10/18,,28612,ori,2022/10/18
,,,,,28322,ori,2022/10/19,31668.4566,low,2022/8/21,31668.4566,low,2022/8/21,28322,ori,2022/10/19,,28322,ori,2022/10/19
,,,,,28741,ori,2022/10/20,31706.77029,low,2022/8/22,31706.77029,low,2022/8/22,28741,ori,2022/10/20,,28741,ori,2022/10/20
,,,,,28637,ori,2022/10/21,31070.9006,low,2022/8/23,31070.9006,low,2022/8/23,28637,ori,2022/10/21,,28637,ori,2022/10/21
,,,,,29084,ori,2022/10/22,30698.27886,low,2022/8/24,30698.27886,low,2022/8/24,29084,ori,2022/10/22,,29084,ori,2022/10/22
,,,,,29279,ori,2022/10/23,31271.27973,low,2022/8/25,31271.27973,low,2022/8/25,29279,ori,2022/10/23,,29279,ori,2022/10/23
,,,,,28947,ori,2022/10/24,31117.78883,low,2022/8/26,31117.78883,low,2022/8/26,28947,ori,2022/10/24,,28947,ori,2022/10/24
,,,,,28953,ori,2022/10/25,29997.5023,low,2022/8/27,29997.5023,low,2022/8/27,28953,ori,2022/10/25,,28953,ori,2022/10/25
,,,,,30063,ori,2022/10/26,28968.06243,low,2022/8/28,28968.06243,low,2022/8/28,30063,ori,2022/10/26,,30063,ori,2022/10/26
,,,,,27609,ori,2022/10/27,29441.90435,low,2022/8/29,29441.90435,low,2022/8/29,27609,ori,2022/10/27,,27609,ori,2022/10/27
,,,,,27905,ori,2022/10/28,29599.80728,low,2022/8/30,29599.80728,low,2022/8/30,27905,ori,2022/10/28,,27905,ori,2022/10/28
,,,,,25156,ori,2022/10/29,30153.24648,low,2022/8/31,30153.24648,low,2022/8/31,25156,ori,2022/10/29,,25156,ori,2022/10/29
,,,,,24672,ori,2022/10/30,29576.70979,low,2022/9/1,29576.70979,low,2022/9/1,24672,ori,2022/10/30,,24672,ori,2022/10/30
,,,,,26498,ori,2022/10/31,30235.25928,low,2022/9/2,30235.25928,low,2022/9/2,26498,ori,2022/10/31,,26498,ori,2022/10/31
,,,,,27502,ori,2022/11/1,29418.15853,low,2022/9/3,29418.15853,low,2022/9/3,27502,ori,2022/11/1,,27502,ori,2022/11/1
,,,,,27670,ori,2022/11/2,29127.58105,low,2022/9/4,29127.58105,low,2022/9/4,27670,ori,2022/11/2,,27670,ori,2022/11/2
,,,,,29554,ori,2022/11/3,29134.59842,low,2022/9/5,29134.59842,low,2022/9/5,29554,ori,2022/11/3,,29554,ori,2022/11/3
,,,,,27330,ori,2022/11/4,29139.58466,low,2022/9/6,29139.58466,low,2022/9/6,27330,ori,2022/11/4,,27330,ori,2022/11/4
,,,,,29743,ori,2022/11/5,28648.31126,low,2022/9/7,28648.31126,low,2022/9/7,29743,ori,2022/11/5,,29743,ori,2022/11/5
,,,,,31068,ori,2022/11/6,28599.82727,low,2022/9/8,28599.82727,low,2022/9/8,31068,ori,2022/11/6,,31068,ori,2022/11/6
,,,,,26096,ori,2022/11/7,28625.4716,low,2022/9/9,28625.4716,low,2022/9/9,26096,ori,2022/11/7,,26096,ori,2022/11/7
,,,,,27213,ori,2022/11/8,27791.67358,low,2022/9/10,27791.67358,low,2022/9/10,27213,ori,2022/11/8,,27213,ori,2022/11/8
,,,,,28984,ori,2022/11/9,26843.45862,low,2022/9/11,26843.45862,low,2022/9/11,28984,ori,2022/11/9,,28984,ori,2022/11/9
,,,,,27467,ori,2022/11/10,26603.90388,low,2022/9/12,26603.90388,low,2022/9/12,27467,ori,2022/11/10,,27467,ori,2022/11/10
,,,,,25993,ori,2022/11/11,30468.13569,low,2022/9/13,30468.13569,low,2022/9/13,25993,ori,2022/11/11,,25993,ori,2022/11/11
,,,,,24660,ori,2022/11/12,29851.94673,low,2022/9/14,29851.94673,low,2022/9/14,24660,ori,2022/11/12,,24660,ori,2022/11/12
,,,,,25085,ori,2022/11/13,29788.95201,low,2022/9/15,29788.95201,low,2022/9/15,25085,ori,2022/11/13,,25085,ori,2022/11/13
,,,,,26536,ori,2022/11/14,30781.13212,low,2022/9/16,30781.13212,low,2022/9/16,26536,ori,2022/11/14,,26536,ori,2022/11/14
,,,,,27475,ori,2022/11/15,30426.76339,low,2022/9/17,30426.76339,low,2022/9/17,27475,ori,2022/11/15,,27475,ori,2022/11/15
,,,,,25576,ori,2022/11/16,30102.83813,low,2022/9/18,30102.83813,low,2022/9/18,25576,ori,2022/11/16,,25576,ori,2022/11/16
,,,,,27465,ori,2022/11/17,30421.43397,low,2022/9/19,30421.43397,low,2022/9/19,27465,ori,2022/11/17,,27465,ori,2022/11/17
,,,,,29208,ori,2022/11/18,29563.82541,low,2022/9/20,29563.82541,low,2022/9/20,29208,ori,2022/11/18,,29208,ori,2022/11/18
,,,,,24749,ori,2022/11/19,29211.68922,low,2022/9/21,29211.68922,low,2022/9/21,24749,ori,2022/11/19,,24749,ori,2022/11/19
,,,,,24991,ori,2022/11/20,29654.83421,low,2022/9/22,29654.83421,low,2022/9/22,24991,ori,2022/11/20,,24991,ori,2022/11/20
,,,,,24288,ori,2022/11/21,29136.13471,low,2022/9/23,29136.13471,low,2022/9/23,24288,ori,2022/11/21,,24288,ori,2022/11/21
,,,,,27437,ori,2022/11/22,29152.47602,low,2022/9/24,29152.47602,low,2022/9/24,27437,ori,2022/11/22,,27437,ori,2022/11/22
,,,,,26663,ori,2022/11/23,28052.45952,low,2022/9/25,28052.45952,low,2022/9/25,26663,ori,2022/11/23,,26663,ori,2022/11/23
,,,,,27705,ori,2022/11/24,28129.00244,low,2022/9/26,28129.00244,low,2022/9/26,27705,ori,2022/11/24,,27705,ori,2022/11/24
,,,,,24197,ori,2022/11/25,27979.6475,low,2022/9/27,27979.6475,low,2022/9/27,24197,ori,2022/11/25,,24197,ori,2022/11/25
,,,,,25206,ori,2022/11/27,27983.24691,low,2022/9/28,27983.24691,low,2022/9/28,25206,ori,2022/11/27,,25206,ori,2022/11/27
,,,,,26051,ori,2022/11/28,27738.78504,low,2022/9/29,27738.78504,low,2022/9/29,26051,ori,2022/11/28,,26051,ori,2022/11/28
,,,,,23739,ori,2022/11/29,27784.9379,low,2022/9/30,27784.9379,low,2022/9/30,23739,ori,2022/11/29,,23739,ori,2022/11/29
,,,,,22628,ori,2022/12/1,26936.42999,low,2022/10/1,26936.42999,low,2022/10/1,22628,ori,2022/12/1,,22628,ori,2022/12/1
,,,,,24646,ori,2022/12/2,26931.58226,low,2022/10/2,26931.58226,low,2022/10/2,24646,ori,2022/12/2,,24646,ori,2022/12/2
,,,,,23873,ori,2022/12/3,27518.06827,low,2022/10/3,27518.06827,low,2022/10/3,23873,ori,2022/12/3,,23873,ori,2022/12/3
,,,,,25577,ori,2022/12/4,27849.77087,low,2022/10/4,27849.77087,low,2022/10/4,25577,ori,2022/12/4,,25577,ori,2022/12/4
,,,,,23153,ori,2022/12/5,27779.37365,low,2022/10/5,27779.37365,low,2022/10/5,23153,ori,2022/12/5,,23153,ori,2022/12/5
,,,,,23509,ori,2022/12/6,28163.44793,low,2022/10/6,28163.44793,low,2022/10/6,23509,ori,2022/12/6,,23509,ori,2022/12/6
,,,,,24899,ori,2022/12/7,27430.5137,low,2022/10/7,27430.5137,low,2022/10/7,24899,ori,2022/12/7,,24899,ori,2022/12/7
,,,,,21199,ori,2022/12/8,26306.13731,low,2022/10/8,26306.13731,low,2022/10/8,21199,ori,2022/12/8,,21199,ori,2022/12/8
,,,,,23640,ori,2022/12/9,26036.16112,low,2022/10/9,26036.16112,low,2022/10/9,23640,ori,2022/12/9,,23640,ori,2022/12/9
,,,,,21157,ori,2022/12/10,25408.06021,low,2022/10/10,25408.06021,low,2022/10/10,21157,ori,2022/12/10,,21157,ori,2022/12/10
,,,,,22873,ori,2022/12/12,25484.14058,low,2022/10/11,25484.14058,low,2022/10/11,22873,ori,2022/12/12,,22873,ori,2022/12/12
,,,,,24101,ori,2022/12/13,25693.59854,low,2022/10/12,25693.59854,low,2022/10/12,24101,ori,2022/12/13,,24101,ori,2022/12/13
,,,,,20824,ori,2022/12/14,25280.3749,low,2022/10/13,25280.3749,low,2022/10/13,20824,ori,2022/12/14,,20824,ori,2022/12/14
,,,,,22176,ori,2022/12/15,25488.55749,low,2022/10/14,25488.55749,low,2022/10/14,22176,ori,2022/12/15,,22176,ori,2022/12/15
,,,,,22336,ori,2022/12/17,26029.54834,low,2022/10/15,26029.54834,low,2022/10/15,22336,ori,2022/12/17,,22336,ori,2022/12/17
,,,,,22166,ori,2022/12/18,26417.1856,low,2022/10/16,26417.1856,low,2022/10/16,22166,ori,2022/12/18,,22166,ori,2022/12/18
,,,,,26010,ori,2022/12/19,26897.34603,low,2022/10/17,26897.34603,low,2022/10/17,26010,ori,2022/12/19,,26010,ori,2022/12/19
,,,,,24137,ori,2022/12/20,26484.42834,low,2022/10/18,26484.42834,low,2022/10/18,24137,ori,2022/12/20,,24137,ori,2022/12/20
,,,,,22180,ori,2022/12/21,26128.71694,low,2022/10/19,26128.71694,low,2022/10/19,22180,ori,2022/12/21,,22180,ori,2022/12/21
,,,,,20490,ori,2022/12/22,26013.57356,low,2022/10/20,26013.57356,low,2022/10/20,20490,ori,2022/12/22,,20490,ori,2022/12/22
,,,,,21937,ori,2022/12/23,25907.39897,low,2022/10/21,25907.39897,low,2022/10/21,21937,ori,2022/12/23,,21937,ori,2022/12/23
,,,,,20281,ori,2022/12/24,25961.39692,low,2022/10/22,25961.39692,low,2022/10/22,20281,ori,2022/12/24,,20281,ori,2022/12/24
,,,,,15554,ori,2022/12/25,26051.67956,low,2022/10/23,26051.67956,low,2022/10/23,15554,ori,2022/12/25,,15554,ori,2022/12/25
,,,,,20011,ori,2022/12/26,26020.09837,low,2022/10/24,26020.09837,low,2022/10/24,20011,ori,2022/12/26,,20011,ori,2022/12/26
,,,,,20879,ori,2022/12/27,26000.62269,low,2022/10/25,26000.62269,low,2022/10/25,20879,ori,2022/12/27,,20879,ori,2022/12/27
,,,,,20160,ori,2022/12/28,26291.67467,low,2022/10/26,26291.67467,low,2022/10/26,20160,ori,2022/12/28,,20160,ori,2022/12/28
,,,,,20001,ori,2022/12/29,25792.89091,low,2022/10/27,25792.89091,low,2022/10/27,20001,ori,2022/12/29,,20001,ori,2022/12/29
,,,,,21204,ori,2022/12/30,25551.944,low,2022/10/28,25551.944,low,2022/10/28,21204,ori,2022/12/30,,21204,ori,2022/12/30
,,,,,20380,ori,2022/12/31,24565.17253,low,2022/10/29,24565.17253,low,2022/10/29,20380,ori,2022/12/31,,20380,ori,2022/12/31
,,,,,,,,23785.88959,low,2022/10/30,23785.88959,low,2022/10/30,,,,,80391,old,2022/1/7
,,,,,,,,23814.23176,low,2022/10/31,23814.23176,low,2022/10/31,,,,,91741,old,2022/1/8
,,,,,,,,24109.27487,low,2022/11/1,24109.27487,low,2022/11/1,,,,,91147,old,2022/1/9
,,,,,,,,24356.06399,low,2022/11/2,24356.06399,low,2022/11/2,,,,,154233,old,2022/1/10
,,,,,,,,25022.61934,low,2022/11/3,25022.61934,low,2022/11/3,,,,,120702,old,2022/1/11
,,,,,,,,24876.23218,low,2022/11/4,24876.23218,low,2022/11/4,,,,,127769,old,2022/1/12
,,,,,,,,25433.54792,low,2022/11/5,25433.54792,low,2022/11/5,,,,,192006,old,2022/1/13
,,,,,,,,26162.07978,low,2022/11/6,26162.07978,low,2022/11/6,,,,,180087,old,2022/1/14
,,,,,,,,25248.27078,low,2022/11/7,25248.27078,low,2022/11/7,,,,,190880,old,2022/1/15
,,,,,,,,24992.17732,low,2022/11/8,24992.17732,low,2022/11/8,,,,,198506,old,2022/1/16
,,,,,,,,25313.16864,low,2022/11/9,25313.16864,low,2022/11/9,,,,,208313,old,2022/1/17
,,,,,,,,25108.34039,low,2022/11/10,25108.34039,low,2022/11/10,,,,,281361,old,2022/1/18
,,,,,,,,24540.24113,low,2022/11/11,24540.24113,low,2022/11/11,,,,,241495,old,2022/1/19
,,,,,,,,23766.22309,low,2022/11/12,23766.22309,low,2022/11/12,,,,,241428,old,2022/1/20
,,,,,,,,23394.38852,low,2022/11/13,23394.38852,low,2022/11/13,,,,,254896,old,2022/1/21
,,,,,,,,23560.46099,low,2022/11/14,23560.46099,low,2022/11/14,,,,,247206,old,2022/1/22
,,,,,,,,23928.15126,low,2022/11/15,23928.15126,low,2022/11/15,,,,,256394,old,2022/1/23
,,,,,,,,23645.20389,low,2022/11/16,23645.20389,low,2022/11/16,,,,,255866,old,2022/1/24
,,,,,,,,23983.62303,low,2022/11/17,23983.62303,low,2022/11/17,,,,,264033,old,2022/1/25
,,,,,,,,24673.69572,low,2022/11/18,24673.69572,low,2022/11/18,,,,,280076,old,2022/1/26
,,,,,,,,23879.19886,low,2022/11/19,23879.19886,low,2022/11/19,,,,,301923,old,2022/1/27
,,,,,,,,23440.29047,low,2022/11/20,23440.29047,low,2022/11/20,,,,,298050,old,2022/1/28
,,,,,,,,22943.49572,low,2022/11/21,22943.49572,low,2022/11/21,,,,,303581,old,2022/1/29
,,,,,,,,23491.77015,low,2022/11/22,23491.77015,low,2022/11/22,,,,,297824,old,2022/1/30
,,,,,,,,23661.40086,low,2022/11/23,23661.40086,low,2022/11/23,,,,,316039,old,2022/1/31
,,,,,,,,24058.80765,low,2022/11/24,24058.80765,low,2022/11/24,,,,,330724,old,2022/2/1
,,,,,,,,23314.31038,low,2022/11/25,23314.31038,low,2022/11/25,,,,,343368,old,2022/2/2
,,,,,,,,23131.95852,low,2022/11/27,23131.95852,low,2022/11/27,,,,,348515,old,2022/2/3
,,,,,,,,23248.93808,low,2022/11/28,23248.93808,low,2022/11/28,,,,,351955,old,2022/2/4
,,,,,,,,22652.62126,low,2022/11/29,22652.62126,low,2022/11/29,,,,,334610,old,2022/2/5
,,,,,,,,21925.35877,low,2022/12/1,21925.35877,low,2022/12/1,,,,,321600,old,2022/2/6
,,,,,,,,22043.16215,low,2022/12/2,22043.16215,low,2022/12/2,,,,,303815,old,2022/2/7
,,,,,,,,21903.12131,low,2022/12/3,21903.12131,low,2022/12/3,,,,,317119,old,2022/2/8
,,,,,,,,22281.61934,low,2022/12/4,22281.61934,low,2022/12/4,,,,,309929,old,2022/2/9
,,,,,,,,21847.5475,low,2022/12/5,21847.5475,low,2022/12/5,,,,,305947,old,2022/2/10
,,,,,,,,21667.81422,low,2022/12/6,21667.81422,low,2022/12/6,,,,,291324,old,2022/2/11
,,,,,,,,21937.55338,low,2022/12/7,21937.55338,low,2022/12/7,,,,,279557,old,2022/2/12
,,,,,,,,21016.12948,low,2022/12/8,21016.12948,low,2022/12/8,,,,,277156,old,2022/2/13
,,,,,,,,21148.10687,low,2022/12/9,21148.10687,low,2022/12/9,,,,,268282,old,2022/2/14
,,,,,,,,20501.89273,low,2022/12/10,20501.89273,low,2022/12/10,,,,,275950,old,2022/2/15
,,,,,,,,20586.156,low,2022/12/12,20586.156,low,2022/12/12,,,,,280945,old,2022/2/16
,,,,,,,,20979.62233,low,2022/12/13,20979.62233,low,2022/12/13,,,,,306759,old,2022/2/17
,,,,,,,,20289.31889,low,2022/12/14,20289.31889,low,2022/12/14,,,,,284920,old,2022/2/18
,,,,,,,,20245.64206,low,2022/12/15,20245.64206,low,2022/12/15,,,,,282252,old,2022/2/19
,,,,,,,,20262.01654,low,2022/12/17,20262.01654,low,2022/12/17,,,,,276576,old,2022/2/20
,,,,,,,,24315.92518,low,2022/12/18,24315.92518,low,2022/12/18,,,,,276185,old,2022/2/21
,,,,,,,,21807.77248,low,2022/12/19,21807.77248,low,2022/12/19,,,,,288590,old,2022/2/22
,,,,,,,,20858.72584,low,2022/12/20,20858.72584,low,2022/12/20,,,,,281891,old,2022/2/23
,,,,,,,,20190.76553,low,2022/12/21,20190.76553,low,2022/12/21,,,,,265321,old,2022/2/24
,,,,,,,,19481.90839,low,2022/12/22,19481.90839,low,2022/12/22,,,,,259504,old,2022/2/25
,,,,,,,,19539.11798,low,2022/12/23,19539.11798,low,2022/12/23,,,,,252886,old,2022/2/26
,,,,,,,,14550.15255,low,2022/12/24,14550.15255,low,2022/12/24,,,,,250437,old,2022/2/27
,,,,,,,,19030.65981,low,2022/12/25,19030.65981,low,2022/12/25,,,,,249475,old,2022/2/28
,,,,,,,,18767.36311,low,2022/12/26,18767.36311,low,2022/12/26,,,,,243772,old,2022/3/1
,,,,,,,,18849.00055,low,2022/12/27,18849.00055,low,2022/12/27,,,,,248811,old,2022/3/2
,,,,,,,,18699.26563,low,2022/12/28,18699.26563,low,2022/12/28,,,,,243373,old,2022/3/3
,,,,,,,,18554.48792,low,2022/12/29,18554.48792,low,2022/12/29,,,,,222614,old,2022/3/4
,,,,,,,,18798.9497,low,2022/12/30,18798.9497,low,2022/12/30,,,,,224881,old,2022/3/5
,,,,,,,,18732.19776,low,2022/12/31,18732.19776,low,2022/12/31,,,,,220761,old,2022/3/6
,,,,,,,,18583.02636,low,2023/1/1,18583.02636,low,2023/1/1,,,,,218619,old,2022/3/7
,,,,,,,,18439.29721,low,2023/1/2,18439.29721,low,2023/1/2,,,,,212194,old,2022/3/8
,,,,,,,,18300.35973,low,2023/1/3,18300.35973,low,2023/1/3,,,,,206163,old,2022/3/9
,,,,,,,,18165.69631,low,2023/1/4,18165.69631,low,2023/1/4,,,,,206393,old,2022/3/10
,,,,,,,,18034.8895,low,2023/1/5,18034.8895,low,2023/1/5,,,,,214506,old,2022/3/11
,,,,,,,,17907.59705,low,2023/1/6,17907.59705,low,2023/1/6,,,,,202545,old,2022/3/12
,,,,,,,,17783.53142,low,2023/1/7,17783.53142,low,2023/1/7,,,,,190299,old,2022/3/13
,,,,,,,,17662.44077,low,2023/1/8,17662.44077,low,2023/1/8,,,,,187016,old,2022/3/14
,,,,,,,,17544.11491,low,2023/1/9,17544.11491,low,2023/1/9,,,,,193359,old,2022/3/15
,,,,,,,,17428.36744,low,2023/1/10,17428.36744,low,2023/1/10,,,,,203541,old,2022/3/16
,,,,,,,,17315.0371,low,2023/1/11,17315.0371,low,2023/1/11,,,,,185498,old,2022/3/17
,,,,,,,,17203.97878,low,2023/1/12,17203.97878,low,2023/1/12,,,,,181869,old,2022/3/18
,,,,,,,,17095.06275,low,2023/1/13,17095.06275,low,2023/1/13,,,,,168442,old,2022/3/19
,,,,,,,,16988.17391,low,2023/1/14,16988.17391,low,2023/1/14,,,,,161119,old,2022/3/20
,,,,,,,,16883.21109,low,2023/1/15,16883.21109,low,2023/1/15,,,,,166074,old,2022/3/21
,,,,,,,,16780.0765,low,2023/1/16,16780.0765,low,2023/1/16,,,,,162423,old,2022/3/22
,,,,,,,,16678.68787,low,2023/1/17,16678.68787,low,2023/1/17,,,,,158922,old,2022/3/23
,,,,,,,,16578.96798,low,2023/1/18,16578.96798,low,2023/1/18,,,,,162810,old,2022/3/24
,,,,,,,,16480.84207,low,2023/1/19,16480.84207,low,2023/1/19,,,,,155924,old,2022/3/25
,,,,,,,,16384.24487,low,2023/1/20,16384.24487,low,2023/1/20,,,,,152081,old,2022/3/26
,,,,,,,,16289.11787,low,2023/1/21,16289.11787,low,2023/1/21,,,,,157467,old,2022/3/27
,,,,,,,,16195.40193,low,2023/1/22,16195.40193,low,2023/1/22,,,,,164106,old,2022/3/28
,,,,,,,,16103.049,low,2023/1/23,16103.049,low,2023/1/23,,,,,156021,old,2022/3/29
,,,,,,,,16012.00779,low,2023/1/24,16012.00779,low,2023/1/24,,,,,156222,old,2022/3/30
,,,,,,,,15922.23078,low,2023/1/25,15922.23078,low,2023/1/25,,,,,145173,old,2022/3/31
,,,,,,,,15833.68087,low,2023/1/26,15833.68087,low,2023/1/26,,,,,144189,old,2022/4/1
,,,,,,,,15746.31524,low,2023/1/27,15746.31524,low,2023/1/27,,,,,148482,old,2022/4/2
,,,,,,,,15660.09445,low,2023/1/28,15660.09445,low,2023/1/28,,,,,135939,old,2022/4/3
,,,,,,,,15574.9868,low,2023/1/29,15574.9868,low,2023/1/29,,,,,132254,old,2022/4/4
,,,,,,,,15490.95923,low,2023/1/30,15490.95923,low,2023/1/30,,,,,126340,old,2022/4/5
,,,,,,,,15407.97733,low,2023/1/31,15407.97733,low,2023/1/31,,,,,121635,old,2022/4/6
,,,,,,,,15326.01629,low,2023/2/1,15326.01629,low,2023/2/1,,,,,119180,old,2022/4/7
,,,,,,,,15245.04328,low,2023/2/2,15245.04328,low,2023/2/2,,,,,128454,old,2022/4/8
,,,,,,,,15165.03275,low,2023/2/3,15165.03275,low,2023/2/3,,,,,130479,old,2022/4/9
,,,,,,,,15085.96185,low,2023/2/4,15085.96185,low,2023/2/4,,,,,127806,old,2022/4/10
,,,,,,,,15007.80412,low,2023/2/5,15007.80412,low,2023/2/5,,,,,118362,old,2022/4/11
,,,,,,,,14930.5379,low,2023/2/6,14930.5379,low,2023/2/6,,,,,116123,old,2022/4/12
,,,,,,,,14854.13997,low,2023/2/7,14854.13997,low,2023/2/7,,,,,118837,old,2022/4/13
,,,,,,,,14778.59177,low,2023/2/8,14778.59177,low,2023/2/8,,,,,115668,old,2022/4/14
,,,,,,,,14703.87109,low,2023/2/9,14703.87109,low,2023/2/9,,,,,121612,old,2022/4/15
,,,,,,,,14629.96029,low,2023/2/10,14629.96029,low,2023/2/10,,,,,114384,old,2022/4/16
,,,,,,,,14556.84011,low,2023/2/11,14556.84011,low,2023/2/11,,,,,110114,old,2022/4/17
,,,,,,,,14484.49372,low,2023/2/12,14484.49372,low,2023/2/12,,,,,110617,old,2022/4/18
,,,,,,,,14412.90271,low,2023/2/13,14412.90271,low,2023/2/13,,,,,109244,old,2022/4/19
,,,,,,,,14342.05295,low,2023/2/14,14342.05295,low,2023/2/14,,,,,105224,old,2022/4/20
,,,,,,,,14271.92872,low,2023/2/15,14271.92872,low,2023/2/15,,,,,101206,old,2022/4/21
,,,,,,,,14202.51461,low,2023/2/16,14202.51461,low,2023/2/16,,,,,108807,old,2022/4/22
,,,,,,,,14133.79553,low,2023/2/17,14133.79553,low,2023/2/17,,,,,101811,old,2022/4/23
,,,,,,,,14065.75676,low,2023/2/18,14065.75676,low,2023/2/18,,,,,99220,old,2022/4/24
,,,,,,,,13998.38761,low,2023/2/19,13998.38761,low,2023/2/19,,,,,95031,old,2022/4/25
,,,,,,,,13931.67389,low,2023/2/20,13931.67389,low,2023/2/20,,,,,98287,old,2022/4/26
,,,,,,,,13865.60169,low,2023/2/21,13865.60169,low,2023/2/21,,,,,98108,old,2022/4/27
,,,,,,,,13800.16109,low,2023/2/22,13800.16109,low,2023/2/22,,,,,93202,old,2022/4/28
,,,,,,,,13735.34052,low,2023/2/23,13735.34052,low,2023/2/23,,,,,85237,old,2022/4/30
,,,,,,,,13671.12682,low,2023/2/24,13671.12682,low,2023/2/24,,,,,81152,old,2022/5/1
,,,,,,,,13607.51072,low,2023/2/25,13607.51072,low,2023/2/25,,,,,87263,old,2022/5/2
,,,,,,,,13544.47953,low,2023/2/26,13544.47953,low,2023/2/26,,,,,110782,old,2022/5/3
,,,,,,,,13482.02617,low,2023/2/27,13482.02617,low,2023/2/27,,,,,84583,old,2022/5/4
,,,,,,,,13420.13835,low,2023/2/28,13420.13835,low,2023/2/28,,,,,84808,old,2022/5/5
,,,,,,,,13358.80757,low,2023/3/1,13358.80757,low,2023/3/1,,,,,80260,old,2022/5/6
,,,,,,,,,,,79969.29552,new,2022/1/7,,,,,77069,old,2022/5/7
,,,,,,,,,,,89783.19955,new,2022/1/8,,,,,74503,old,2022/5/8
,,,,,,,,,,,89687.86072,new,2022/1/9,,,,,80597,old,2022/5/9
,,,,,,,,,,,153007.7961,new,2022/1/10,,,,,77217,old,2022/5/10
,,,,,,,,,,,108592.0683,new,2022/1/11,,,,,77866,old,2022/5/11
,,,,,,,,,,,116044.2209,new,2022/1/12,,,,,76432,old,2022/5/12
,,,,,,,,,,,207365.6625,new,2022/1/13,,,,,76584,old,2022/5/13
,,,,,,,,,,,191062.5759,new,2022/1/14,,,,,74597,old,2022/5/14
,,,,,,,,,,,193243.8179,new,2022/1/15,,,,,70600,old,2022/5/15
,,,,,,,,,,,195841.2565,new,2022/1/16,,,,,69174,old,2022/5/16
,,,,,,,,,,,201288.3053,new,2022/1/17,,,,,69547,old,2022/5/17
,,,,,,,,,,,204705.7086,new,2022/1/18,,,,,71224,old,2022/5/18
,,,,,,,,,,,222718.4207,new,2022/1/19,,,,,70720,old,2022/5/19
,,,,,,,,,,,226188.7918,new,2022/1/20,,,,,69967,old,2022/5/20
,,,,,,,,,,,236917.6454,new,2022/1/21,,,,,68111,old,2022/5/21
,,,,,,,,,,,235014.4739,new,2022/1/22,,,,,67670,old,2022/5/22
,,,,,,,,,,,242158.5504,new,2022/1/23,,,,,66741,old,2022/5/23
,,,,,,,,,,,243633.0563,new,2022/1/24,,,,,64800,old,2022/5/24
,,,,,,,,,,,250009.3549,new,2022/1/25,,,,,63486,old,2022/5/25
,,,,,,,,,,,261615.394,new,2022/1/26,,,,,63023,old,2022/5/26
,,,,,,,,,,,277645.9342,new,2022/1/27,,,,,63089,old,2022/5/27
,,,,,,,,,,,279376.5246,new,2022/1/28,,,,,61330,old,2022/5/28
,,,,,,,,,,,285319.959,new,2022/1/29,,,,,58864,old,2022/5/29
,,,,,,,,,,,283832.3997,new,2022/1/30,,,,,59546,old,2022/5/30
,,,,,,,,,,,296194.1108,new,2022/1/31,,,,,60739,old,2022/5/31
,,,,,,,,,,,307777.8139,new,2022/2/1,,,,,61595,old,2022/6/1
,,,,,,,,,,,318762.2466,new,2022/2/2,,,,,61133,old,2022/6/2
